id,labels
603	1
604	0
605	1
606	0
607	1
608	1
609	0
610	1
611	1
612	1
613	1
614	0
615	1
616	0
617	1
618	0
619	0
620	1
621	1
622	1
623	1
624	1
625	1
626	1
627	0
628	0
629	1
630	1
631	1
632	1
633	1
634	1
635	0
636	0
637	1
638	0
639	1
640	0
641	0
642	0
643	0
644	1
645	0
646	1
647	1
648	1
649	1
650	1
651	1
652	1
653	1
654	0
655	0
656	0
657	0
658	1
659	1
660	0
661	0
662	1
663	0
664	1
665	1
666	1
667	0
668	1
669	1
670	0
671	0
672	1
673	1
674	0
675	0
676	0
677	1
678	1
679	1
680	1
681	1
682	1
683	0
684	1
685	0
686	0
687	1
688	0
689	0
690	0
691	1
692	1
693	0
694	1
695	1
696	0
697	1
698	1
699	0
700	0
701	1
702	0
703	0
704	1
705	0
706	1
707	0
708	0
709	1
710	1
711	1
712	0
713	1
714	0
715	1
716	1
717	1
718	1
719	0
720	1
721	1
722	1
723	0
724	1
725	1
726	1
727	0
728	1
729	0
730	0
731	0
732	0
733	0
734	0
735	1
736	0
737	0
738	0
739	0
740	0
741	0
742	1
743	1
744	0
745	0
746	1
747	0
748	0
749	1
750	0
751	1
752	0
753	1
754	1
755	0
756	0
757	1
758	1
759	0
760	1
761	1
762	1
763	0
764	1
765	1
766	0
767	1
768	0
769	0
770	0
771	1
772	1
773	0
774	0
775	0
776	0
777	1
778	0
779	0
780	1
781	1
782	1
783	0
784	0
785	1
786	0
787	0
788	0
789	1
790	0
791	0
792	0
793	1
794	0
795	1
796	0
797	1
798	1
799	0
800	1
801	1
802	1
803	0
804	1
805	0
806	1
807	1
808	0
809	0
810	1
811	1
812	1
813	0
814	0
815	0
816	0
817	1
818	0
819	1
820	1
821	0
822	1
823	1
824	0
825	0
826	0
827	1
828	0
829	1
830	1
831	1
832	1
833	1
834	1
835	0
836	0
837	1
838	1
839	0
840	0
841	0
842	0
843	1
844	0
845	1
846	0
847	0
848	0
849	0
850	0
851	0
852	1
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	1
861	0
862	0
863	0
864	0
865	1
866	1
867	1
868	1
869	0
870	1
871	0
872	0
873	1
874	0
875	0
876	1
877	1
878	1
879	0
880	0
881	0
882	0
883	0
884	1
885	1
886	0
887	0
888	1
889	0
890	0
891	0
892	0
893	0
894	1
895	0
896	0
897	0
898	1
899	0
900	1
901	0
902	1
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	1
913	0
914	0
915	1
916	1
917	0
918	1
919	1
920	0
921	1
922	0
923	0
924	1
925	0
926	1
927	0
928	0
929	1
930	1
931	1
932	0
933	1
934	1
935	0
936	0
937	1
938	1
939	0
940	1
941	0
942	0
943	1
944	1
945	0
946	1
947	0
948	0
949	0
950	1
951	1
952	0
953	1
954	1
955	1
956	0
957	1
958	0
959	0
960	1
961	0
962	1
963	0
964	0
965	1
966	1
967	0
968	0
969	0
970	0
971	1
972	1
973	0
974	0
975	1
976	1
977	1
978	0
979	1
980	0
981	0
982	1
983	0
984	1
985	0
986	0
987	0
988	1
989	0
990	0
991	0
992	1
993	0
994	1
995	1
996	0
997	1
998	0
999	1
1000	0
1001	1
1002	0
1003	0
1004	0
1005	1
1006	0
1007	0
1008	0
1009	1
1010	1
1011	1
1012	0
1013	0
1014	1
1015	0
1016	1
1017	1
1018	1
1019	0
1020	0
1021	1
1022	1
1023	1
1024	0
1025	1
1026	0
1027	0
1028	0
1029	1
1030	1
1031	0
1032	1
1033	1
1034	0
1035	1
1036	0
1037	1
1038	0
1039	1
1040	1
1041	1
1042	1
1043	0
1044	0
1045	0
1046	1
1047	0
1048	0
1049	1
1050	0
1051	1
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	1
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	1
1066	0
1067	1
1068	0
1069	1
1070	0
1071	0
1072	1
1073	1
1074	0
1075	1
1076	0
1077	0
1078	0
1079	0
1080	0
1081	1
1082	0
1083	0
1084	0
1085	0
1086	1
1087	1
1088	1
1089	0
1090	1
1091	0
1092	0
1093	1
1094	1
1095	1
1096	0
1097	0
1098	1
1099	0
1100	1
1101	1
1102	1
1103	1
1104	1
1105	1
1106	0
1107	1
1108	0
1109	0
1110	0
1111	0
1112	1
1113	1
1114	0
1115	0
1116	0
1117	1
1118	1
1119	1
1120	0
1121	1
1122	0
1123	1
1124	0
1125	1
1126	1
1127	0
1128	0
1129	1
1130	0
1131	0
1132	0
1133	0
1134	1
1135	0
1136	0
1137	1
1138	1
1139	0
1140	0
1141	0
1142	1
1143	0
1144	1
1145	1
1146	0
1147	0
1148	1
1149	1
1150	0
1151	1
1152	1
1153	0
1154	1
1155	0
1156	0
1157	0
1158	0
1159	0
1160	1
1161	0
1162	0
1163	0
1164	0
1165	0
1166	0
1167	0
1168	0
1169	1
1170	1
1171	1
1172	0
1173	1
1174	1
1175	0
1176	0
1177	0
1178	0
1179	0
1180	1
1181	0
1182	1
1183	0
1184	0
1185	0
1186	1
1187	1
1188	1
1189	1
1190	1
1191	0
1192	0
1193	0
1194	0
1195	1
1196	1
1197	1
1198	1
1199	0
1200	1
1201	1
1202	0
1203	0
1204	1
1205	1
1206	1
1207	1
1208	1
1209	0
1210	0
1211	0
1212	0
1213	1
1214	0
1215	0
1216	1
1217	0
1218	1
1219	0
1220	1
1221	1
1222	0
1223	0
1224	0
1225	0
1226	1
1227	0
1228	0
1229	1
1230	0
1231	0
1232	0
1233	0
1234	1
1235	0
1236	0
1237	1
1238	1
1239	1
1240	1
1241	0
1242	1
1243	0
1244	1
1245	1
1246	1
1247	1
1248	1
1249	1
1250	1
1251	0
1252	1
1253	0
1254	1
1255	0
1256	1
1257	0
1258	0
1259	0
1260	0
1261	1
1262	0
1263	1
1264	1
1265	1
1266	0
1267	1
1268	0
1269	1
1270	0
1271	1
1272	1
1273	1
1274	1
1275	0
1276	1
1277	1
1278	0
1279	0
1280	1
1281	0
1282	0
1283	0
1284	1
1285	1
1286	0
1287	0
1288	1
1289	1
1290	0
1291	0
1292	0
1293	0
1294	0
1295	1
1296	1
1297	0
1298	1
1299	1
1300	0
1301	0
1302	0
1303	1
1304	0
1305	0
1306	0
1307	1
1308	0
1309	0
1310	0
1311	0
1312	0
1313	1
1314	1
1315	1
1316	1
1317	1
1318	0
1319	1
1320	0
1321	1
1322	0
1323	0
1324	1
1325	1
1326	0
1327	1
1328	0
1329	0
1330	0
1331	1
1332	1
1333	1
1334	1
1335	1
1336	0
1337	0
1338	1
1339	0
1340	0
1341	0
1342	1
1343	1
1344	0
1345	1
1346	0
1347	1
1348	1
1349	0
1350	1
1351	0
1352	1
1353	1
1354	0
1355	1
1356	0
1357	1
1358	0
1359	1
1360	0
1361	0
1362	1
1363	1
1364	0
1365	0
1366	0
1367	0
1368	1
1369	1
1370	0
1371	0
1372	1
1373	1
1374	1
1375	1
1376	1
1377	0
1378	1
1379	0
1380	0
1381	0
1382	1
1383	0
1384	1
1385	1
1386	0
1387	0
1388	0
1389	1
1390	0
1391	0
1392	0
1393	0
1394	1
1395	0
1396	1
1397	0
1398	1
1399	0
1400	0
1401	0
1402	0
1403	1
1404	0
1405	0
1406	0
1407	0
1408	0
1409	1
1410	1
1411	1
1412	1
1413	0
1414	0
1415	0
1416	0
1417	1
1418	1
1419	0
1420	0
1421	0
1422	0
1423	1
1424	0
1425	1
1426	1
1427	1
1428	0
1429	1
1430	1
1431	1
1432	0
1433	0
1434	0
1435	0
1436	1
1437	1
1438	1
1439	0
1440	0
1441	1
1442	0
1443	1
1444	0
1445	1
1446	0
1447	1
1448	0
1449	0
1450	0
1451	1
1452	0
1453	0
1454	0
1455	1
1456	0
1457	0
1458	1
1459	0
1460	1
1461	1
1462	0
1463	1
1464	0
1465	0
1466	1
1467	1
1468	1
1469	1
1470	1
1471	0
1472	1
1473	0
1474	0
1475	0
1476	1
1477	0
1478	1
1479	0
1480	0
1481	0
1482	1
1483	1
1484	0
1485	0
1486	0
1487	0
1488	1
1489	1
1490	1
1491	1
1492	1
1493	1
1494	0
1495	0
1496	1
1497	1
1498	0
1499	1
1500	1
1501	1
1502	1
1503	1
1504	1
1505	0
1506	1
1507	0
1508	0
1509	1
1510	0
1511	0
1512	1
1513	0
1514	0
1515	0
1516	1
1517	0
1518	0
1519	0
1520	0
1521	1
1522	1
1523	0
1524	0
1525	1
1526	1
1527	0
1528	1
1529	1
1530	1
1531	1
1532	1
1533	0
1534	1
1535	1
1536	0
1537	0
1538	1
1539	1
1540	0
1541	1
1542	0
1543	0
1544	1
1545	0
1546	0
1547	0
1548	0
1549	1
1550	1
1551	0
1552	1
1553	1
1554	0
1555	0
1556	0
1557	0
1558	1
1559	1
1560	0
1561	0
1562	0
1563	0
1564	1
1565	1
1566	0
1567	1
1568	0
1569	0
1570	1
1571	0
1572	0
1573	1
1574	0
1575	0
1576	0
1577	0
1578	1
1579	0
1580	1
1581	0
1582	0
1583	0
1584	0
1585	0
1586	1
1587	0
1588	1
1589	1
1590	1
1591	1
1592	0
1593	1
1594	0
1595	1
1596	1
1597	1
1598	1
1599	0
1600	0
1601	1
1602	0
1603	1
1604	0
1605	1
1606	0
1607	0
1608	1
1609	0
1610	0
1611	1
1612	1
1613	1
1614	1
1615	1
1616	0
1617	1
1618	1
1619	0
1620	1
1621	1
1622	1
1623	0
1624	0
1625	0
1626	0
1627	0
1628	1
1629	1
1630	1
1631	0
1632	0
1633	0
1634	1
1635	0
1636	0
1637	0
1638	0
1639	0
1640	1
1641	1
1642	0
1643	0
1644	0
1645	0
1646	0
1647	0
1648	0
1649	1
1650	0
1651	1
1652	1
1653	1
1654	1
1655	0
1656	0
1657	0
1658	0
1659	0
1660	1
1661	0
1662	1
1663	1
1664	0
1665	0
1666	1
1667	0
1668	0
1669	1
1670	1
1671	0
1672	1
1673	0
1674	0
1675	0
1676	1
1677	0
1678	1
1679	0
1680	0
1681	1
1682	0
1683	1
1684	1
1685	0
1686	0
1687	0
1688	1
1689	0
1690	1
1691	0
1692	1
1693	0
1694	1
1695	1
1696	1
1697	1
1698	0
1699	0
1700	1
1701	0
1702	0
1703	0
1704	0
1705	1
1706	1
1707	1
1708	1
1709	0
1710	0
1711	0
1712	0
1713	1
1714	0
1715	1
1716	0
1717	0
1718	1
1719	0
1720	0
1721	0
1722	1
1723	0
1724	1
1725	1
1726	0
1727	1
1728	1
1729	1
1730	1
1731	1
1732	1
1733	1
1734	1
1735	1
1736	0
1737	1
1738	0
1739	1
1740	0
1741	1
1742	0
1743	0
1744	1
1745	0
1746	0
1747	1
1748	0
1749	0
1750	1
1751	1
1752	0
1753	1
1754	0
1755	0
1756	1
1757	1
1758	1
1759	0
1760	1
1761	1
1762	0
1763	0
1764	0
1765	0
1766	1
1767	1
1768	0
1769	0
1770	0
1771	1
1772	1
1773	0
1774	0
1775	1
1776	0
1777	1
1778	0
1779	1
1780	0
1781	1
1782	1
1783	1
1784	1
1785	1
1786	0
1787	0
1788	0
1789	0
1790	1
1791	1
1792	1
1793	0
1794	0
1795	0
1796	0
1797	1
1798	1
1799	0
1800	0
1801	1
1802	0
1803	1
1804	0
1805	1
1806	0
1807	1
1808	1
1809	0
1810	0
1811	1
1812	1
1813	0
1814	0
1815	0
1816	0
1817	0
1818	0
1819	1
1820	0
1821	1
1822	0
1823	1
1824	1
1825	0
1826	0
1827	0
1828	1
1829	0
1830	1
1831	1
1832	0
1833	1
1834	0
1835	0
1836	1
1837	1
1838	1
1839	0
1840	0
1841	1
1842	0
1843	1
1844	0
1845	0
1846	1
1847	1
1848	0
1849	1
1850	1
1851	0
1852	0
1853	0
1854	0
1855	0
1856	0
1857	1
1858	0
1859	0
1860	0
1861	0
1862	0
1863	0
1864	0
1865	0
1866	0
1867	1
1868	1
1869	0
1870	1
1871	1
1872	0
1873	0
1874	1
1875	0
1876	0
1877	1
1878	0
1879	0
1880	1
1881	1
1882	0
1883	1
1884	0
1885	0
1886	1
1887	0
1888	1
1889	1
1890	1
1891	1
1892	0
1893	1
1894	0
1895	1
1896	0
1897	0
1898	0
1899	0
1900	1
1901	0
1902	1
1903	0
1904	0
1905	1
1906	1
1907	1
1908	1
1909	0
1910	1
1911	0
1912	1
1913	0
1914	0
1915	0
1916	1
1917	0
1918	0
1919	0
1920	1
1921	0
1922	0
1923	0
1924	0
1925	0
1926	0
1927	1
1928	0
1929	1
1930	0
1931	1
1932	1
1933	1
1934	1
1935	0
1936	1
1937	1
1938	0
1939	1
1940	1
1941	0
1942	1
1943	0
1944	1
1945	0
1946	0
1947	1
1948	1
1949	0
1950	0
1951	0
1952	0
1953	1
1954	1
1955	0
1956	0
1957	0
1958	1
1959	0
1960	0
1961	0
1962	1
1963	1
1964	1
1965	1
1966	0
1967	0
1968	1
1969	0
1970	1
1971	1
1972	1
1973	1
1974	0
1975	0
1976	0
1977	0
1978	1
1979	1
1980	0
1981	0
